"Data Source","World Development Indicators",

"Last Updated Date","2016-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Nepal","NPL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48170","47253","46336","45419","44502","43585","42668","41751","40834","39917","39000","38472","37944","37416","36888","36360","36360","36360","36360","36360","36360","36360","36360","36360","36360","36360",
"Nepal","NPL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6853146853147","33.0440559440559","32.4027972027972","31.7615384615385","31.1202797202797","30.479020979021","29.8377622377622","29.1965034965035","28.5552447552448","27.913986013986","27.2061388210673","26.8378095570283","26.4694802929892","26.1011510289501","25.7328217649111","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872",
"Nepal","NPL","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4114057732927","27.5406743692525","27.6318902294772","27.6908487434803","27.7962874821514","24.6356033452808","25.4200672107537","25.8670520231214","26.4009661835749","29.738245273873","","","","","",
"Nepal","NPL","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","1500","",
"Nepal","NPL","Land area (sq. km)","AG.LND.TOTL.K2","","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350",
"Nepal","NPL","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.996677740863787","1.05204872646733","1.10132158590308","1.19047619047619","1.24584717607973","1.7718715393134","2.3089609675646","2.80373831775701","3.35349092908191","4.06554019457245","4.09626216077829","4.37956204379562","4.94226327944573","5.68807339449541","8.76993166287016","7.14932126696833","7.82022471910112","8.52678571428572","9.2239467849224","11.0748898678414","10.5815478793179","11.3292522955837","11.7621337997376","12.1119370354176","12.1687800612156","13.9921294271972","15.7411456055969","17.5688675120245","19.6764320069961","21.8627022299956","23.8468158347676","33.5628227194492","43.4595524956971","53.3562822719449","63.2530120481928","73.1497418244406","83.2616179001721","93.3734939759036","103.270223752151","111.724723874257","","","","","","","","","","","","","","","",
"Nepal","NPL","Cereal production (metric tons)","AG.PRD.CREL.MT","","3167000","3177026","3181578","3280500","3335000","3126325","3165429","3291912","3416913","3555902","3450714","3216502","3708825","3755148","3851585","3733322","3534858","3648730","3193100","3792060","3933530","3221180","4310790","4309680","4373360","3999390","4759120","5306800","5672510","5847090","5519720","4901750","5772620","5374592","6077793","6378420","6350360","6389950","6589948","7115587","7120004","7220775","7366903","7754058","7774590","7663744","7336809","8077057","8122431","7770976","8615383","9457722","8580285","9562680","",
"Nepal","NPL","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","28.21","28.34","28.78","29.28","30.42","28.57","29.31","30.17","31.25","32.49","32.44","30.26","34.24","34.85","36.38","35.07","34.09","35.32","33.02","37.09","38.78","32.88","44.48","44.94","46.7","43.92","51.06","56.24","59.67","62.82","66.37","62.01","71.18","68.01","74.89","73.92","75.69","76.14","79.65","85.01","88.22","90.25","93.94","98.42","100.25","101.33","99.11","107.52","113.01","113.56","123.97","138.07","130.09","","",
"Nepal","NPL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.4","28.66","29.21","29.7","30.56","29.29","30.31","31.1","32.17","33.19","33.53","32.2","35.52","36.59","38.29","37.63","37.32","38.46","37.15","40.7","42.83","39.8","49.1","49.41","50.81","48.99","54.78","59.31","62.18","65.34","68.47","65.29","72.4","70.91","76.57","76.11","78.69","79.68","82.92","87.2","89.29","91.36","94.75","98.48","100.49","101.03","100.39","107.15","112.21","113.37","121.61","140.29","130.36","","",
"Nepal","NPL","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","30.01","30.68","31.59","32.03","32.64","32.92","33.93","34.86","35.84","36.44","37.77","39.07","40.3","41.78","43.79","45.04","46.58","47.85","48.94","51.24","54.08","58.45","61.04","60.9","61.32","62.77","63.64","66.16","67.64","70.67","71.97","72.24","72.8","76.29","78.05","79.25","83.47","85.97","88.13","89.22","91.28","93.3","95.68","97.54","100.36","102.1","105.4","107.83","112.31","114.93","120.01","150.86","135.54","","",
"Nepal","NPL","Surface area (sq. km)","AG.SRF.TOTL.K2","","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180",
"Nepal","NPL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1846.6","1842.3","1843.9","1883.2","1867.3","1742","1738.2","1724","1750.9","1782.5","1716.9","1630.1","1772.8","1767.6","1789.6","1709.5","1604.3","1634","1456.9","1687.1","1700.9","1381.5","1745.3","1666.2","1659.1","1524.7","1684.1","1780.4","1886.9","1920.1","1848.2","1726","1858.8","1773.1","1891.3","1957.9","1946.6","1960.2","2003.1","2136.3","2177","2165.6","2200.9","2311.2","2311.6","2273.5","2213.3","2356.2","2369.1","2289.9","2483.9","2714.2","2569.7","2747.9","",
"Nepal","NPL","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0252412894601","9.71435028995591","11.9501045604582","12.5576256330237","12.0301919735658","9.62717765400382","8.70076016831848","9.6606942800064","11.282081402013","","",
"Nepal","NPL","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4075951920626","18.7734717732931","18.1171677378882","12.7487730013744","13.0622148563881","18.0665977644073","19.0742069450814","12.4537220014109","15.2842451460513","","",
"Nepal","NPL","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","1616000","848000","1210197.98531854","2883333.33333333","2925000","3210443.96655977","2299753.12630535","2397630.72614628","4932749.06020369","3897946.00437017","3659332.20908651","6683384.05795564","14439174.9452226","10470424.4029196","11212930.8666622","16208399.6367285","16757559.4966596","23734350.7562896","30814491.8982887","34852706.0208931","32028604.6857633","28586661.3130814","26497787.4681755","28442910.1441073","35181002.6334327","58782017.1734087","71218240.8076446","69004314.8016848","78022467.2744048","91557152.2293832","96055936.8527091","87608819.9558123","84624793.0152869","52293548.9125677","116087074.100928","140320800.208808","121934818.106236","90587988.2658283","64444103.9805391","",
"Nepal","NPL","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","196904000","211736000","277618947.918341","325641666.666667","415650000","456316055.976923","491481715.962254","556244453.49068","502430251.710975","559742652.171135","550164386.748732","643607350.204505","815685384.480285","715840302.552106","833936807.058041","940819985.72682","977065121.484724","1110393262.05448","1455541127.8889","1624111613.55245","1737494591.8472","1916418898.51672","1435272129.76629","1706621328.15901","1790054414.3442","1700446879.08685","1662168673.22035","1932123605.87634","2293009792.3365","2711192465.62022","2933864708.27284","3655163051.10179","4371089322.64556","5101053815.94006","5878849339.09377","6447235614.26586","6847432219.38821","7527572473.81513","8601248923.88666","",
"Nepal","NPL","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05314091985998","5.82319220694168","4.24786323026056","3.58189482082875","3.19703945107449","3.44296997106744","4.34068733971394","3.45272817336108","2.99695388197354","","",
"Nepal","NPL","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","154105939.361808","165702361.773984","220473690.57281","251378043.597275","327951003.677675","362365881.262435","406337827.022009","468260381.891082","402900789.503844","444034739.615735","436481389.051888","512363004.443577","664860299.069167","568128593.469932","666592748.702762","756876105.620793","752056056.094167","858592006.935462","1158937087.96361","1310834576.66248","1494678668.85787","1691872531.60089","1239103937.18142","1494171119.51449","1590108862.4133","1485725274.2973","1425398101.00038","1665934404.80186","1908001848.76539","2276461352.71976","2441024153.03509","2932574156.47086","3519343419.47759","4259355805.96306","5009190070.62951","5665081713.20755","5951159563.16306","6542960741.18643","7428288610.91697","",
"Nepal","NPL","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434731112.9","492840555.2","722588894.6","851745903.2","841698010","869659268.5","782153901.1","896272656.2","984611732.6","","",
"Nepal","NPL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","198520000","212584000","278829145.90366","328525000","418575000","459526499.943483","493781469.088559","558642084.216826","507363000.771179","563640598.175505","553823718.957819","650290734.262461","830124559.425508","726310726.955026","845149737.924703","957028385.363549","993822680.981384","1134127612.81077","1486355619.78719","1658964319.57334","1769523196.53296","1945005559.8298","1461769917.23447","1735064238.30312","1825235416.97763","1759228896.26026","1733386914.02799","2001127920.67802","2371032259.61091","2802749617.8496","3029920645.12555","3742771871.0576","4455714115.66085","5153347364.85263","5994936413.1947","6587556414.47467","6969367037.49445","7618160462.08096","8665693027.8672","",
"Nepal","NPL","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9990883013158","37.8112965408105","39.766481400514","38.9697680899125","32.2284602286964","32.2967348607246","35.6596818511331","37.9930792287676","38.8576183855966","","",
"Nepal","NPL","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5401755868656","37.5920394866139","37.8684876356171","44.699564084124","51.512285461109","46.193697399691","40.9254238587418","46.1004705992671","42.8611825892937","","",
"Nepal","NPL","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","1376000","1712000","1175384.45051707","1200000","1375000","1010027.12936675","2358373.01909816","2786561.96129866","1995897.56670759","3449677.08103456","4640140.62759328","3334252.35153027","5520634.85065886","11631637.5910985","7107730.09567696","10103539.1748485","4539216.62571819","3005676.3673222","8713303.28199883","9062518.9697134","17992224.6880018","21802417.2829401","24058675.4208864","26947867.601679","16732552.4064896","24304800.746403","33176249.4485055","25417686.019982","62777426.1793615","60495691.6896946","68886315.1324563","41415751.7815539","51051662.1053388","108983491.906165","53272708.439633","52063277.8335071","78039307.891159","54496869.3826523","31814511.7621653","",
"Nepal","NPL","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3005676.27","8713303.566","9062519.073","17992223.74","21802417.76","24058675.77","26947868.35","16732551.57","24304800.03","34089614.87","26189754.49","63611103.06","65787634.3510734","79166536.1684091","3953399.49795159","5286468.44301793","12297855.7676319","32360885.5158964","39162790.8580109","50328231.5553872","27808680.5026527","8887294.69928849","",
"Nepal","NPL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","18536000","-1576000","-25740866.9560092","-11375000","-38850000","-19105770.517771","-85414692.5878936","-145571090.980995","-95169431.1174843","-121612074.872902","-119209072.071934","-123333258.132963","-271450571.087254","-243287629.396555","-289196443.83285","-304407743.6584","-181318183.03775","-222500901.131702","-351883587.864288","-356390023.137421","-326600522.810646","-388085536.365794","-67194167.9843721","-78677776.3178759","-130649853.831168","-164687682.02557","215187101.191056","180266177.640331","99960063.2187249","153094707.230209","150080619.43749","5659482.66245145","733341812.31348","21414155.62933","-127615743.030217","288604650.246019","576932972.897115","1160160087.44749","487654814.811792","",
"Nepal","NPL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","1.275890392065","-0.11400462962963","-1.60462963204487","-0.614449693385327","-1.996488458588","-0.83959881309719","-3.56574240955845","-5.94853660175417","-3.68700013482257","-4.64183465558669","-4.18162863821846","-4.17053585073467","-7.7846233430025","-6.90133024710382","-7.97220455205526","-7.76258064740647","-5.33098805246589","-6.07919038622152","-8.65264352510644","-8.09774068768955","-7.22314976747943","-7.89001512904615","-1.38366225352984","-1.56303865698338","-2.37793695824869","-2.74156822897302","3.55629677532074","2.84759258649958","1.37422285270142","1.88302374723331","1.65950180353451","0.05481011066772","5.84548564127574","0.166582495866467","-0.797465992929109","1.52591278934666","3.06040658713639","6.02018562826518","2.46668509115162","",
"Nepal","NPL","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","17944000","-2177123.8","-13700091.99396","-6581390.73333741","-33476283.4667968","-10789821.8603092","-68913966.0505472","-120270112.831123","-80332469.2490775","-120688351.827272","-119051367.837852","-123885784.057598","-263779272.129783","-243082770.516179","-288639698.720583","-304188881.057058","-180546192.558749","-222324269.47825","-350952028.409493","-356015111.434686","-243147923.012933","-172044478.340525","64694314.6795722","-20010163.8336143","15048527.252139","92087364.169493","250875615.665789","514626656.158324","540136403.065443","332462418.883457","304749253.586223","98772204.5380206","739685089.760498","160447743.727282","-117630254.981558","756802305.959505","834958520.399307","1390192244.40294","809012287.715126","",
"Nepal","NPL","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","5104000","8080000","5548104.53839147","11266666.6666667","11583333.3333333","10972580.3155139","15671915.2860837","5666972.90236264","298362.797579167","767035.45576415","700561.218698166","120454.818608173","1797485.4018014","10724289.5686887","13926202.7965798","10839292.4965272","16716022.031683","5170748.35265527","3758130.28475981","8711737.28963633","1073853.92618573","3268985.62573599","18929634.4400678","27353429.8127619","37002359.5812331","11483313.0126304","-14320908.5156868","-20290982.2921442","-14994897.6861063","48303307.750132","62118346.8321709","136661712.712384","151009352.380533","157894962.841693","93466889.0542288","147390686.267474","125532200.433975","237586227.958875","320171781.141473","",
"Nepal","NPL","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-33456000","-58336000","-89109770.6692388","-103833333.333333","-158575000","-156623104.859143","-243663042.87117","-283755031.312079","-213188648.208936","-241093448.53973","-230980405.395206","-263732941.162979","-398104727.459466","-351579349.43029","-411698818.246162","-426448125.816413","-327003208.162608","-380155657.874433","-507621826.853098","-595206851.451089","-591287366.952732","-636952088.500797","-388087351.057887","-439226109.195533","-507977830.283915","-566643510.632458","-724926798.692706","-856816709.247449","-1059082837.07082","-1427964920.10683","-1699390031.90572","-2218897887.12395","-2660852936.14278","-3559207097.92041","-4307317702.01938","-4584800479.47336","-4918227655.79016","-5339974549.24582","-6238150077.69056","",
"Nepal","NPL","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","-52009939.361808","-84526361.773984","-131094004.830968","-141061376.930608","-225892670.344342","-218162704.497686","-318701933.1119","-366800407.232318","-272834069.720955","-282774654.945692","-293910815.357197","-350177597.685546","-471079344.172442","-406975476.362556","-448714745.113367","-482354236.226812","-375794217.130898","-461590547.071193","-790266364.214289","-960973027.145313","-1105930908.66319","-1278105719.05519","-757062077.037629","-881866680.091762","-813966190.111913","-765214899.814172","-793375078.690266","-962722593.437246","-1134940555.59873","-1373580774.11135","-1592247110.36548","-2007642247.48332","-2532770343.86126","-3422290507.44577","-4108603329.36186","-4666117422.57143","-4946869467.53383","-5544939946.98096","-6426505315.36546","",
"Nepal","NPL","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","-592000","-601123.8","12040774.9620492","4793609.26666258","5373716.53320317","8315948.65746182","16500726.5373463","25300978.1498721","14836961.8684068","923723.045629867","157704.234081472","-552525.924635214","7671298.95747114","204858.880376722","556745.112267016","218862.601342253","771990.479001292","176631.653451242","931559.45479508","374911.702735493","83452599.7977131","216041058.02527","131888482.663944","58667612.4842616","145698381.083307","256775046.195063","-66723328.371148","309528421.233982","424515155.95227","139085624.194281","108357461.409267","17724581.8742611","-107245490.252243","7031526.95276302","-175131659.678176","278652109.875226","56460630.2180868","63097623.8229203","182549047.115041","",
"Nepal","NPL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19160171.0939681","-23056467.765552","-12024659.8985728","-4351068.68212706","484826.712274881","","5952541.12704632","-14778085.6065136","417346.383904296","-2451784.70709983","6647983.90370767","-5741706.05320872","-995123.930669506","-38271269.9748302","-87741711.6305985","-94022157.1167852","-91996607.2504472","-74244986.7706964","-5830069.29798132","",
"Nepal","NPL","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","28558609.20008","20387880.80171","-24206321.7630279","30051721.1696467","-10512419.18919","53496114.037601","1597322.36622","-7633476.02220215","-20881946.0280088","-93496263.9166582","-32544920.9232135","63760513.9681962","-6322322.94405085","-42056673.9982637","20244346.2671975","163391624.768752","155394782.184006","65612760.4107404","62518698.8364174","14958852.5862717","30911625.8020348","168846002.130146","279675804.78302","-222744573.02852","-76971368.8928573","-299609032.561699","-313417938.669232","100571881.516408","-101943438.531295","170889380.085949","307726446.425815","-31991335.0953671","831153764.00559","2849233.69508995","162266477.910481","999649342.96166","717170085.460941","1456999160.28153","833016563.602402","",
"Nepal","NPL","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","46888000","48680000","57820799.1748379","81191666.6666667","108141666.666667","126544754.025858","142576434.997193","132516967.428721","117720854.293873","118714338.211063","111070772.104574","140279228.211407","124856670.970411","97567430.4650461","108576171.616733","111201089.661487","128969003.093175","152484008.390075","151980108.704051","230105091.02403","263612990.2159","245597566.509265","301963548.633447","333194903.064894","340325616.871514","390472515.594257","954434808.399448","1057373869.17992","1174037797.97565","1532756319.58691","1787352304.51104","2087895657.07401","3243185396.07573","3422726290.70805","4086235069.93493","4726014443.45191","5369628428.2533","6262548408.73444","6405633111.36088","",
